Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1454957,-,-,-,43,-110.39,0,2469,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,4,17,9,30,-5.300000000000001,0.86,0.14400000000000002,0.63,0,0,0,0,7,-7.4,0,0,0,0,0.41100000000000003,85.17,118.94,0.96,0.76,744,0.6000000000000001,303,0.9
2018,4,17,10,0,-5.300000000000001,0.87,0.13,0.63,0,0,0,0,6,-7.6000000000000005,0,0,0,0,0.41400000000000003,83.99,115.38,0.96,0.76,744,0.6000000000000001,301,1
2018,4,17,10,30,-5.4,0.87,0.13,0.63,0,0,0,0,6,-7.6000000000000005,0,0,0,0,0.418,84.63,111.33,0.96,0.76,744,0.6000000000000001,300,1
2018,4,17,11,0,-5.4,0.88,0.121,0.63,0,0,0,0,6,-7.800000000000001,0,0,0,0,0.421,83.14,106.89,0.96,0.76,744,0.5,299,1.1
2018,4,17,11,30,-5.5,0.88,0.121,0.63,0,0,0,0,9,-7.800000000000001,0,0,0,0,0.423,83.78,102.14,0.96,0.76,744,0.5,297,1.1
2018,4,17,12,0,-5.6000000000000005,0.88,0.113,0.63,0,0,0,0,6,-7.9,0,0,0,0,0.425,83.79,97.14,0.96,0.76,744,0.5,296,1.1
2018,4,17,12,30,-5.5,0.88,0.113,0.63,0,0,0,0,7,-7.9,0,0,0,0,0.427,83.16,91.95,0.96,0.76,744,0.5,293,1.2000000000000002
2018,4,17,13,0,-5.5,0.91,0.099,0.63,26,221,39,7,6,-7.7,20,0,7,20,0.428,84.56,86.46000000000001,0.96,0.76,744,0.5,291,1.2000000000000002
2018,4,17,13,30,-5.1000000000000005,0.91,0.099,0.63,50,474,123,7,6,-7.7,60,2,7,61,0.429,82.14,81.12,0.96,0.76,745,0.5,293,1.4000000000000001
2018,4,17,14,0,-4.7,0.93,0.082,0.63,64,671,230,0,6,-7.7,100,3,0,100,0.43,79.76,75.67,0.9500000000000001,0.76,745,0.4,295,1.5
2018,4,17,14,30,-4.3,0.93,0.082,0.63,77,769,338,0,6,-7.7,124,2,0,125,0.431,77.39,70.2,0.9500000000000001,0.76,745,0.4,297,1.6
2018,4,17,15,0,-3.8000000000000003,0.9400000000000001,0.068,0.63,83,857,448,0,7,-8.200000000000001,284,66,0,313,0.432,71.74,64.75,0.9500000000000001,0.76,746,0.4,299,1.7000000000000002
2018,4,17,15,30,-3.5,0.9400000000000001,0.068,0.63,92,904,552,0,7,-8.200000000000001,289,18,0,298,0.432,70.15,59.39,0.9500000000000001,0.76,746,0.4,300,1.7000000000000002
2018,4,17,16,0,-3.2,0.9500000000000001,0.061,0.63,96,947,650,0,6,-8.9,352,36,0,373,0.432,64.92,54.18,0.9500000000000001,0.76,747,0.4,300,1.7000000000000002
2018,4,17,16,30,-3,0.9500000000000001,0.061,0.63,102,972,737,0,6,-8.9,484,125,0,565,0.431,63.96,49.19,0.9500000000000001,0.76,747,0.4,299,1.7000000000000002
2018,4,17,17,0,-2.8000000000000003,0.97,0.056,0.63,104,996,814,0,7,-9.4,458,365,0,718,0.43,60.64,44.54,0.9500000000000001,0.76,748,0.4,298,1.7000000000000002
2018,4,17,17,30,-2.7,0.97,0.056,0.63,109,1010,878,0,7,-9.3,477,402,0,784,0.428,60.27,40.36,0.9500000000000001,0.76,749,0.4,296,1.7000000000000002
2018,4,17,18,0,-2.6,0.99,0.056,0.63,112,1020,928,0,7,-9.600000000000001,566,270,0,782,0.426,58.54,36.84,0.9500000000000001,0.76,749,0.4,293,1.7000000000000002
2018,4,17,18,30,-2.6,0.99,0.056,0.63,114,1027,963,0,7,-9.600000000000001,601,237,0,796,0.424,58.61,34.2,0.9500000000000001,0.76,750,0.4,290,1.7000000000000002
2018,4,17,19,0,-2.6,1.01,0.053,0.63,113,1033,983,0,7,-9.700000000000001,607,268,0,832,0.423,58.120000000000005,32.660000000000004,0.9500000000000001,0.76,751,0.4,287,1.7000000000000002
2018,4,17,19,30,-2.6,1.01,0.053,0.63,113,1033,986,0,8,-9.700000000000001,484,499,0,905,0.423,58.120000000000005,32.39,0.9500000000000001,0.76,751,0.4,285,1.6
2018,4,17,20,0,-2.6,1.03,0.051000000000000004,0.63,111,1033,973,0,4,-9.600000000000001,677,253,0,888,0.422,58.550000000000004,33.410000000000004,0.9400000000000001,0.76,752,0.4,282,1.6
2018,4,17,20,30,-2.6,1.03,0.051000000000000004,0.63,109,1028,944,0,8,-9.600000000000001,599,190,0,753,0.423,58.550000000000004,35.62,0.9400000000000001,0.76,752,0.4,281,1.6
2018,4,17,21,0,-2.6,1.03,0.055,0.63,109,1016,900,0,4,-9.600000000000001,473,515,0,875,0.425,58.78,38.81,0.9400000000000001,0.76,752,0.4,281,1.6
2018,4,17,21,30,-2.7,1.03,0.055,0.63,105,1004,842,0,4,-9.5,598,224,0,763,0.427,59.300000000000004,42.730000000000004,0.9400000000000001,0.76,753,0.4,281,1.6
2018,4,17,22,0,-2.8000000000000003,1.04,0.06,0.63,104,982,771,0,4,-9.4,384,538,0,750,0.428,60.47,47.2,0.9500000000000001,0.76,753,0.4,282,1.6
2018,4,17,22,30,-3,1.04,0.06,0.63,98,959,687,0,4,-9.4,412,350,0,627,0.429,61.38,52.06,0.9500000000000001,0.76,753,0.4,282,1.5
2018,4,17,23,0,-3.2,1.05,0.063,0.63,92,926,594,0,4,-9.200000000000001,434,70,0,472,0.429,63.11,57.19,0.9500000000000001,0.76,754,0.4,282,1.5
2018,4,17,23,30,-3.5,1.05,0.063,0.63,83,886,493,0,4,-9.200000000000001,330,218,0,431,0.426,64.53,62.49,0.9400000000000001,0.76,754,0.4,282,1.4000000000000001
2018,4,18,0,0,-3.9000000000000004,1.05,0.062,0.63,74,833,387,0,4,-9,197,488,0,380,0.422,67.47,67.9,0.9400000000000001,0.78,754,0.4,281,1.4000000000000001
2018,4,18,0,30,-4.3,1.05,0.062,0.63,63,755,279,0,7,-9,63,755,5,279,0.41600000000000004,69.62,73.36,0.9400000000000001,0.78,755,0.4,278,1.2000000000000002
2018,4,18,1,0,-4.800000000000001,1.03,0.057,0.63,48,647,173,7,4,-8.8,55,0,7,55,0.41000000000000003,73.72,78.81,0.9400000000000001,0.78,755,0.4,275,1.1
2018,4,18,1,30,-5.6000000000000005,1.03,0.057,0.63,31,454,77,7,4,-8.8,23,0,7,23,0.404,78.32000000000001,84.2,0.93,0.78,755,0.4,273,1
2018,4,18,2,0,-6.300000000000001,1.01,0.054,0.63,0,0,0,7,4,-9,0,0,7,0,0.398,81,89.33,0.93,0.78,756,0.4,270,0.8
2018,4,18,2,30,-6.9,1.01,0.054,0.63,0,0,0,0,8,-9,0,0,0,0,0.394,84.81,94.92,0.93,0.78,756,0.4,268,0.8
2018,4,18,3,0,-7.4,0.99,0.053,0.63,0,0,0,0,8,-9.4,0,0,0,0,0.389,85.64,99.98,0.93,0.78,757,0.30000000000000004,267,0.7000000000000001
2018,4,18,3,30,-7.800000000000001,0.99,0.053,0.63,0,0,0,0,8,-9.4,0,0,0,0,0.387,88.33,104.83,0.92,0.78,757,0.30000000000000004,266,0.7000000000000001
2018,4,18,4,0,-8.200000000000001,0.96,0.052000000000000005,0.63,0,0,0,0,8,-9.600000000000001,0,0,0,0,0.385,89.55,109.38,0.92,0.78,757,0.30000000000000004,265,0.6000000000000001
2018,4,18,4,30,-8.5,0.96,0.052000000000000005,0.63,0,0,0,0,4,-9.600000000000001,0,0,0,0,0.385,91.67,113.57000000000001,0.92,0.78,757,0.30000000000000004,264,0.6000000000000001
2018,4,18,5,0,-8.700000000000001,0.9400000000000001,0.052000000000000005,0.63,0,0,0,0,8,-9.8,0,0,0,0,0.385,91.54,117.32000000000001,0.92,0.78,757,0.30000000000000004,263,0.5
2018,4,18,5,30,-9,0.9400000000000001,0.052000000000000005,0.63,0,0,0,0,8,-9.8,0,0,0,0,0.386,93.71000000000001,120.53,0.92,0.78,757,0.30000000000000004,262,0.5
2018,4,18,6,0,-9.200000000000001,0.92,0.054,0.63,0,0,0,0,1,-10.200000000000001,0,0,0,0,0.388,92.58,123.09,0.93,0.78,757,0.30000000000000004,260,0.5
2018,4,18,6,30,-9.4,0.92,0.054,0.63,0,0,0,0,1,-10.200000000000001,0,0,0,0,0.39,94.17,124.93,0.93,0.78,758,0.30000000000000004,255,0.6000000000000001
2018,4,18,7,0,-9.600000000000001,0.92,0.057,0.63,0,0,0,0,1,-10.5,0,0,0,0,0.391,93.16,125.96000000000001,0.93,0.78,758,0.30000000000000004,250,0.6000000000000001
2018,4,18,7,30,-9.8,0.92,0.057,0.63,0,0,0,0,1,-10.5,0,0,0,0,0.392,94.64,126.12,0.93,0.78,758,0.30000000000000004,244,0.6000000000000001
2018,4,18,8,0,-9.9,0.89,0.058,0.63,0,0,0,0,8,-10.700000000000001,0,0,0,0,0.392,94.09,125.42,0.93,0.78,758,0.30000000000000004,238,0.7000000000000001
2018,4,18,8,30,-9.9,0.89,0.058,0.63,0,0,0,0,1,-10.700000000000001,0,0,0,0,0.391,94.09,123.88000000000001,0.93,0.78,758,0.30000000000000004,230,0.7000000000000001
2018,4,18,9,0,-10,0.8300000000000001,0.059000000000000004,0.63,0,0,0,0,1,-10.8,0,0,0,0,0.391,94.11,121.58,0.92,0.78,758,0.30000000000000004,223,0.7000000000000001
2018,4,18,9,30,-10,0.8300000000000001,0.059000000000000004,0.63,0,0,0,0,1,-10.8,0,0,0,0,0.391,94.11,118.60000000000001,0.92,0.78,758,0.30000000000000004,216,0.7000000000000001
2018,4,18,10,0,-10,0.79,0.06,0.63,0,0,0,0,1,-11,0,0,0,0,0.392,92.37,115.05,0.92,0.78,758,0.30000000000000004,209,0.7000000000000001
2018,4,18,10,30,-10.200000000000001,0.79,0.06,0.63,0,0,0,0,1,-11,0,0,0,0,0.393,93.96000000000001,111.01,0.92,0.78,759,0.30000000000000004,201,0.7000000000000001
2018,4,18,11,0,-10.3,0.78,0.06,0.63,0,0,0,0,1,-11.200000000000001,0,0,0,0,0.393,92.9,106.59,0.92,0.78,759,0.30000000000000004,193,0.7000000000000001
2018,4,18,11,30,-10.4,0.78,0.06,0.63,0,0,0,0,1,-11.200000000000001,0,0,0,0,0.394,93.64,101.84,0.92,0.78,759,0.30000000000000004,185,0.7000000000000001
2018,4,18,12,0,-10.600000000000001,0.78,0.06,0.63,0,0,0,0,0,-11.5,0,0,0,0,0.394,93.35000000000001,96.85000000000001,0.92,0.78,759,0.30000000000000004,177,0.7000000000000001
2018,4,18,12,30,-10.100000000000001,0.78,0.06,0.63,0,0,0,0,0,-11.5,0,0,0,0,0.394,89.73,91.67,0.92,0.78,759,0.30000000000000004,172,0.6000000000000001
2018,4,18,13,0,-9.600000000000001,0.78,0.061,0.63,25,328,46,0,1,-11.100000000000001,25,328,0,46,0.395,88.74,86.18,0.92,0.78,759,0.30000000000000004,167,0.5
2018,4,18,13,30,-7.9,0.78,0.061,0.63,44,578,136,0,1,-11.100000000000001,44,578,0,136,0.395,77.7,80.84,0.92,0.78,759,0.30000000000000004,174,0.4
2018,4,18,14,0,-6.300000000000001,0.78,0.06,0.63,58,725,241,0,0,-10.5,58,725,0,241,0.395,71.88,75.4,0.92,0.78,759,0.30000000000000004,180,0.4
2018,4,18,14,30,-4.7,0.78,0.06,0.63,70,816,351,0,0,-10.5,70,816,0,351,0.394,63.65,69.92,0.92,0.78,759,0.30000000000000004,185,0.5
2018,4,18,15,0,-3.1,0.79,0.06,0.63,80,879,459,0,1,-10.200000000000001,80,879,0,459,0.392,58.02,64.48,0.92,0.78,759,0.30000000000000004,190,0.5
2018,4,18,15,30,-2.1,0.79,0.06,0.63,89,924,564,0,1,-10.200000000000001,89,924,0,564,0.389,53.88,59.11,0.92,0.78,759,0.30000000000000004,189,0.6000000000000001
2018,4,18,16,0,-1,0.8200000000000001,0.061,0.63,97,957,661,0,0,-10.100000000000001,97,957,0,661,0.387,50.17,53.89,0.92,0.78,759,0.30000000000000004,187,0.6000000000000001
2018,4,18,16,30,-0.2,0.8200000000000001,0.061,0.63,104,982,749,0,0,-10.100000000000001,104,982,0,749,0.384,47.33,48.89,0.92,0.78,759,0.30000000000000004,187,0.7000000000000001
2018,4,18,17,0,0.6000000000000001,0.8300000000000001,0.064,0.63,111,997,826,0,0,-9.4,111,997,0,826,0.382,47.08,44.230000000000004,0.92,0.78,759,0.30000000000000004,187,0.7000000000000001
2018,4,18,17,30,1.3,0.8300000000000001,0.064,0.63,116,1011,891,0,7,-9.4,348,696,0,882,0.38,44.77,40.04,0.93,0.78,759,0.30000000000000004,187,0.8
2018,4,18,18,0,2,0.96,0.073,0.63,125,1014,940,0,7,-8.6,330,758,0,939,0.378,45.39,36.5,0.93,0.78,758,0.30000000000000004,187,0.8
2018,4,18,18,30,2.5,0.96,0.073,0.63,127,1011,967,0,1,-8.6,127,1011,0,967,0.376,43.81,33.85,0.93,0.78,758,0.4,187,0.8
2018,4,18,19,0,3,0.97,0.077,0.63,131,1011,986,0,7,-8,131,1011,5,986,0.374,44.27,32.31,0.93,0.78,758,0.4,187,0.8
2018,4,18,19,30,3.4000000000000004,0.97,0.077,0.63,132,1012,990,0,7,-8,132,1012,5,990,0.371,43.04,32.04,0.9400000000000001,0.78,758,0.4,185,0.8
2018,4,18,20,0,3.7,0.99,0.08700000000000001,0.63,137,1001,976,0,7,-7.6000000000000005,137,1001,5,976,0.368,43.45,33.09,0.9400000000000001,0.78,758,0.4,184,0.8
2018,4,18,20,30,3.8000000000000003,0.99,0.08700000000000001,0.63,135,987,940,0,7,-7.6000000000000005,401,640,0,923,0.365,43.15,35.32,0.9400000000000001,0.78,758,0.5,182,0.8
2018,4,18,21,0,4,0.96,0.099,0.63,140,966,896,0,7,-7.300000000000001,400,610,0,877,0.362,43.63,38.53,0.9500000000000001,0.78,757,0.5,181,0.8
2018,4,18,21,30,3.8000000000000003,0.96,0.099,0.63,135,953,838,0,7,-7.300000000000001,404,545,0,806,0.361,44.25,42.480000000000004,0.9500000000000001,0.78,757,0.5,179,0.7000000000000001
2018,4,18,22,0,3.6,0.96,0.11,0.63,135,923,765,0,7,-7,370,536,0,736,0.359,45.92,46.97,0.9500000000000001,0.78,757,0.5,177,0.7000000000000001
2018,4,18,22,30,3.2,0.96,0.11,0.63,127,897,681,0,7,-7,379,393,0,622,0.358,47.230000000000004,51.85,0.9500000000000001,0.78,757,0.5,173,0.6000000000000001
2018,4,18,23,0,2.7,0.9500000000000001,0.114,0.63,120,858,588,0,4,-6.2,437,154,0,521,0.357,52.1,56.980000000000004,0.9500000000000001,0.78,757,0.5,169,0.5
2018,4,18,23,30,2.1,0.9500000000000001,0.114,0.63,109,812,487,0,7,-6.2,206,596,0,483,0.357,54.370000000000005,62.29,0.9500000000000001,0.78,757,0.5,162,0.4
2018,4,19,0,0,1.4000000000000001,0.96,0.115,0.63,94,748,378,0,7,-2.9000000000000004,242,192,0,315,0.357,73.03,67.71000000000001,0.9500000000000001,0.65,757,0.5,154,0.30000000000000004
2018,4,19,0,30,0.2,0.96,0.115,0.63,80,660,271,0,7,-2.9000000000000004,53,0,0,53,0.358,79.62,73.17,0.9500000000000001,0.65,757,0.5,145,0.30000000000000004
2018,4,19,1,0,-1,0.97,0.114,0.63,62,532,167,7,7,-3,7,0,7,7,0.358,86.07000000000001,78.62,0.9500000000000001,0.65,757,0.5,135,0.30000000000000004
2018,4,19,1,30,-1.7000000000000002,0.97,0.114,0.63,40,330,74,7,6,-3,5,0,7,5,0.36,90.61,84.01,0.9500000000000001,0.65,757,0.5,129,0.30000000000000004
2018,4,19,2,0,-2.4000000000000004,0.97,0.113,0.63,0,0,0,7,7,-4.6000000000000005,0,0,7,0,0.362,84.81,89.15,0.9500000000000001,0.65,757,0.5,122,0.30000000000000004
2018,4,19,2,30,-2.6,0.97,0.113,0.63,0,0,0,0,7,-4.6000000000000005,0,0,0,0,0.363,86.07000000000001,94.71000000000001,0.9500000000000001,0.65,757,0.5,118,0.30000000000000004
2018,4,19,3,0,-2.8000000000000003,0.96,0.111,0.63,0,0,0,0,7,-4.9,0,0,0,0,0.365,85.34,99.76,0.9500000000000001,0.65,757,0.4,113,0.4
2018,4,19,3,30,-2.9000000000000004,0.96,0.111,0.63,0,0,0,0,7,-4.9,0,0,0,0,0.366,85.97,104.59,0.9500000000000001,0.65,757,0.4,111,0.4
2018,4,19,4,0,-3,0.9500000000000001,0.109,0.63,0,0,0,0,7,-5.5,0,0,0,0,0.367,82.85000000000001,109.13,0.9500000000000001,0.65,757,0.4,108,0.4
2018,4,19,4,30,-3,0.9500000000000001,0.109,0.63,0,0,0,0,7,-5.5,0,0,0,0,0.368,82.85000000000001,113.31,0.9500000000000001,0.65,757,0.4,107,0.5
2018,4,19,5,0,-3,0.9500000000000001,0.11,0.63,0,0,0,0,7,-6.1000000000000005,0,0,0,0,0.369,78.93,117.04,0.9500000000000001,0.65,756,0.4,106,0.5
2018,4,19,5,30,-3.1,0.9500000000000001,0.11,0.63,0,0,0,0,7,-6.1000000000000005,0,0,0,0,0.37,79.52,120.23,0.9500000000000001,0.65,756,0.4,106,0.6000000000000001
2018,4,19,6,0,-3.1,0.93,0.111,0.63,0,0,0,0,6,-6.4,0,0,0,0,0.372,77.89,122.78,0.9500000000000001,0.65,756,0.4,106,0.6000000000000001
2018,4,19,6,30,-3.1,0.93,0.111,0.63,0,0,0,0,6,-6.4,0,0,0,0,0.373,77.89,124.60000000000001,0.9500000000000001,0.65,756,0.4,107,0.6000000000000001
2018,4,19,7,0,-3.1,0.93,0.11,0.63,0,0,0,0,6,-6.6000000000000005,0,0,0,0,0.375,76.83,125.62,0.9500000000000001,0.65,755,0.4,109,0.7000000000000001
2018,4,19,7,30,-3.2,0.93,0.11,0.63,0,0,0,0,7,-6.6000000000000005,0,0,0,0,0.376,77.41,125.77,0.9500000000000001,0.65,755,0.4,109,0.7000000000000001
2018,4,19,8,0,-3.3000000000000003,0.97,0.107,0.63,0,0,0,0,6,-6.6000000000000005,0,0,0,0,0.378,77.81,125.07000000000001,0.9500000000000001,0.65,755,0.4,110,0.7000000000000001
2018,4,19,8,30,-3.4000000000000004,0.97,0.107,0.63,0,0,0,0,6,-6.6000000000000005,0,0,0,0,0.378,78.39,123.53,0.9500000000000001,0.65,755,0.4,110,0.7000000000000001
2018,4,19,9,0,-3.5,1,0.105,0.63,0,0,0,0,6,-6.800000000000001,0,0,0,0,0.379,78.08,121.24000000000001,0.9500000000000001,0.65,755,0.4,109,0.7000000000000001
2018,4,19,9,30,-3.5,1,0.105,0.63,0,0,0,0,6,-6.800000000000001,0,0,0,0,0.38,78.08,118.27,0.9500000000000001,0.65,755,0.4,108,0.7000000000000001
2018,4,19,10,0,-3.6,1.03,0.106,0.63,0,0,0,0,6,-7,0,0,0,0,0.38,77.22,114.72,0.9500000000000001,0.65,755,0.4,107,0.7000000000000001
2018,4,19,10,30,-3.6,1.03,0.106,0.63,0,0,0,0,6,-7,0,0,0,0,0.381,77.22,110.7,0.9500000000000001,0.65,755,0.4,106,0.7000000000000001
2018,4,19,11,0,-3.7,1.05,0.107,0.63,0,0,0,0,6,-7.300000000000001,0,0,0,0,0.382,76.36,106.28,0.9500000000000001,0.65,754,0.5,106,0.7000000000000001
2018,4,19,11,30,-3.7,1.05,0.107,0.63,0,0,0,0,6,-7.300000000000001,0,0,0,0,0.382,76.36,101.55,0.9500000000000001,0.65,754,0.5,105,0.7000000000000001
2018,4,19,12,0,-3.7,1.05,0.106,0.63,0,0,0,0,7,-7.4,0,0,0,0,0.383,75.52,96.56,0.9500000000000001,0.65,754,0.5,105,0.7000000000000001
2018,4,19,12,30,-3.2,1.05,0.106,0.63,0,0,0,0,6,-7.4,0,0,0,0,0.384,72.75,91.39,0.9500000000000001,0.65,754,0.5,107,0.8
2018,4,19,13,0,-2.7,1.04,0.106,0.63,29,250,47,7,6,-7.5,18,0,7,18,0.385,69.8,85.92,0.9500000000000001,0.65,754,0.5,109,0.8
2018,4,19,13,30,-1.9000000000000001,1.04,0.106,0.63,52,487,132,7,6,-7.5,40,0,7,40,0.386,65.8,80.58,0.9500000000000001,0.65,754,0.5,110,0.8
2018,4,19,14,0,-1.2000000000000002,1.04,0.106,0.63,70,636,234,0,6,-6.4,140,17,0,144,0.387,68,75.13,0.9500000000000001,0.65,754,0.5,110,0.8
2018,4,19,14,30,-0.30000000000000004,1.04,0.106,0.63,85,735,340,0,7,-6.4,207,31,0,218,0.387,63.68,69.65,0.9500000000000001,0.65,754,0.5,108,0.9
2018,4,19,15,0,0.5,1.04,0.105,0.63,97,805,447,0,7,-4.9,285,127,0,341,0.387,67.14,64.2,0.9500000000000001,0.65,754,0.5,106,0.9
2018,4,19,15,30,1.3,1.04,0.105,0.63,107,855,549,0,7,-4.9,342,198,0,444,0.386,63.39,58.83,0.9500000000000001,0.65,754,0.5,104,0.9
2018,4,19,16,0,2.2,1.03,0.105,0.63,116,892,645,0,7,-3.6,395,215,0,522,0.385,65.33,53.6,0.9500000000000001,0.65,754,0.5,102,0.9
2018,4,19,16,30,2.9000000000000004,1.03,0.105,0.63,123,920,732,0,7,-3.6,397,396,0,659,0.384,62.160000000000004,48.6,0.9500000000000001,0.65,754,0.5,106,1
2018,4,19,17,0,3.6,1.03,0.10400000000000001,0.63,129,942,808,0,7,-3.6,431,392,0,713,0.382,59.120000000000005,43.92,0.9500000000000001,0.65,754,0.5,110,1
2018,4,19,17,30,4,1.03,0.10400000000000001,0.63,134,958,871,0,7,-3.6,477,380,0,769,0.381,57.480000000000004,39.71,0.9500000000000001,0.65,754,0.5,111,1
2018,4,19,18,0,4.4,1.03,0.105,0.63,138,968,920,7,7,-3.6,332,3,7,335,0.38,56.02,36.17,0.9500000000000001,0.65,754,0.5,112,1.1
2018,4,19,18,30,4.7,1.03,0.105,0.63,141,976,955,0,7,-3.6,537,353,0,832,0.379,54.86,33.5,0.9500000000000001,0.65,754,0.5,111,1
2018,4,19,19,0,4.9,1.05,0.105,0.63,142,980,974,0,7,-3.2,512,437,0,883,0.377,55.63,31.96,0.9500000000000001,0.65,753,0.5,111,1
2018,4,19,19,30,5.2,1.05,0.105,0.63,142,981,977,0,7,-3.2,569,341,0,859,0.377,54.49,31.7,0.9500000000000001,0.65,753,0.5,108,1
2018,4,19,20,0,5.4,1.06,0.10400000000000001,0.63,140,973,958,0,7,-2.6,479,455,0,862,0.376,56.43,32.76,0.9500000000000001,0.65,753,0.6000000000000001,104,0.9
2018,4,19,20,30,5.5,1.06,0.10400000000000001,0.63,138,967,930,0,7,-2.6,480,430,0,833,0.377,56.04,35.02,0.9500000000000001,0.65,753,0.6000000000000001,100,0.9
2018,4,19,21,0,5.6000000000000005,1.04,0.107,0.63,137,954,886,0,7,-1.8,490,361,0,773,0.377,59.1,38.25,0.9500000000000001,0.65,753,0.6000000000000001,96,0.8
2018,4,19,21,30,5.5,1.04,0.107,0.63,132,940,828,0,6,-1.8,507,168,0,632,0.379,59.43,42.230000000000004,0.9500000000000001,0.65,752,0.6000000000000001,91,0.7000000000000001
2018,4,19,22,0,5.300000000000001,1.1,0.107,0.63,126,922,758,0,7,-0.6000000000000001,460,236,0,622,0.38,65.65,46.74,0.9500000000000001,0.65,752,0.6000000000000001,87,0.6000000000000001
2018,4,19,22,30,4.800000000000001,1.1,0.107,0.63,119,896,675,0,6,-0.6000000000000001,327,18,0,338,0.382,67.97,51.63,0.9500000000000001,0.65,752,0.6000000000000001,85,0.6000000000000001
2018,4,19,23,0,4.3,1.1,0.105,0.63,110,865,584,0,6,0.2,182,2,0,183,0.383,74.74,56.78,0.9500000000000001,0.65,752,0.6000000000000001,83,0.5
2018,4,19,23,30,3.5,1.1,0.105,0.63,100,821,484,0,7,0.2,165,3,0,166,0.385,79.05,62.1,0.9500000000000001,0.65,752,0.6000000000000001,87,0.5
2018,4,20,0,0,2.8000000000000003,1.07,0.10200000000000001,0.63,88,771,383,0,7,-0.2,87,0,0,87,0.386,80.76,67.52,0.9500000000000001,0.65,752,0.5,92,0.5
2018,4,20,0,30,1.8,1.07,0.10200000000000001,0.63,75,687,276,0,6,-0.2,43,0,0,43,0.386,86.71000000000001,72.98,0.9500000000000001,0.65,752,0.5,94,0.5
2018,4,20,1,0,0.8,1.04,0.093,0.63,57,578,172,7,7,-1.6,63,1,7,63,0.387,83.68,78.43,0.9400000000000001,0.65,752,0.5,97,0.5
2018,4,20,1,30,0.1,1.04,0.093,0.63,37,383,78,7,4,-1.6,12,0,7,12,0.387,88.02,83.82000000000001,0.9400000000000001,0.65,752,0.5,96,0.6000000000000001
2018,4,20,2,0,-0.6000000000000001,0.98,0.084,0.63,12,85,13,7,7,-3,2,0,7,2,0.388,83.63,88.97,0.9400000000000001,0.65,752,0.5,96,0.6000000000000001
2018,4,20,2,30,-0.9,0.98,0.084,0.63,0,0,0,0,7,-3,0,0,0,0,0.388,85.48,94.5,0.9400000000000001,0.65,752,0.5,93,0.6000000000000001
2018,4,20,3,0,-1.1,0.93,0.077,0.63,0,0,0,0,6,-3.5,0,0,0,0,0.387,83.89,99.54,0.9400000000000001,0.65,752,0.5,91,0.7000000000000001
2018,4,20,3,30,-1.2000000000000002,0.93,0.077,0.63,0,0,0,0,6,-3.5,0,0,0,0,0.387,84.5,104.36,0.9400000000000001,0.65,752,0.5,87,0.8
2018,4,20,4,0,-1.2000000000000002,0.91,0.077,0.63,0,0,0,0,6,-3.9000000000000004,0,0,0,0,0.387,81.7,108.89,0.9400000000000001,0.65,752,0.5,84,0.8
2018,4,20,4,30,-1.4000000000000001,0.91,0.077,0.63,0,0,0,0,6,-3.9000000000000004,0,0,0,0,0.387,82.91,113.05,0.9400000000000001,0.65,752,0.6000000000000001,80,0.9
2018,4,20,5,0,-1.6,0.91,0.081,0.63,0,0,0,0,6,-4.3,0,0,0,0,0.387,81.81,116.76,0.9400000000000001,0.65,752,0.6000000000000001,76,0.9
2018,4,20,5,30,-1.7000000000000002,0.91,0.081,0.63,0,0,0,0,7,-4.3,0,0,0,0,0.386,82.41,119.93,0.9400000000000001,0.65,752,0.6000000000000001,72,0.9
2018,4,20,6,0,-1.9000000000000001,0.93,0.085,0.63,0,0,0,0,6,-4.4,0,0,0,0,0.386,83.02,122.47,0.9400000000000001,0.65,752,0.6000000000000001,68,0.9
